display_name,external_urls,href,id,images,type,uri,followers,country,product,explicit_content,email,genres,name,popularity,album,artists,available_markets,disc_number,duration_ms,explicit,external_ids,is_local,preview_url,track_number,audio_features
,{'spotify': 'https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY'},https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY,7CajNmpbOovFoOoasH2HaY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb37bff6aa1d42bede9048750f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517437bff6aa1d42bede9048750f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17837bff6aa1d42bede9048750f', 'width': 160}]",top_artist,spotify:artist:7CajNmpbOovFoOoasH2HaY,"{'href': None, 'total': 22580533}",,,,,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Calvin Harris,85.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/1A9o3Ljt67pFZ89YtPPL5X'},https://api.spotify.com/v1/artists/1A9o3Ljt67pFZ89YtPPL5X,1A9o3Ljt67pFZ89YtPPL5X,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb04ae2067ae0171af5cbf1cf1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517404ae2067ae0171af5cbf1cf1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17804ae2067ae0171af5cbf1cf1', 'width': 160}]",top_artist,spotify:artist:1A9o3Ljt67pFZ89YtPPL5X,"{'href': None, 'total': 1210352}",,,,,"['alternative r&b', 'scandinavian r&b', 'swedish soul']",Snoh Aalegra,64.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/1uRxRKC7d9zwYGSRflTKDR'},https://api.spotify.com/v1/artists/1uRxRKC7d9zwYGSRflTKDR,1uRxRKC7d9zwYGSRflTKDR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb38dfd1af91aeccad71e6412f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517438dfd1af91aeccad71e6412f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17838dfd1af91aeccad71e6412f', 'width': 160}]",top_artist,spotify:artist:1uRxRKC7d9zwYGSRflTKDR,"{'href': None, 'total': 424768}",,,,,"['indie soul', 'pop soul']",SAULT,62.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/1O8Ex2yuddkMknV0uM2oni'},https://api.spotify.com/v1/artists/1O8Ex2yuddkMknV0uM2oni,1O8Ex2yuddkMknV0uM2oni,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb9fad8193951f2a4ba5329bf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b9fad8193951f2a4ba5329bf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b9fad8193951f2a4ba5329bf', 'width': 160}]",top_artist,spotify:artist:1O8Ex2yuddkMknV0uM2oni,"{'href': None, 'total': 34878}",,,,,['christian lo-fi'],Sarah Nathalié,38.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa'},https://api.spotify.com/v1/artists/3wcj11K77LjEY1PkEazffa,3wcj11K77LjEY1PkEazffa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2d405f4858ce3cd52d409c98', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742d405f4858ce3cd52d409c98', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782d405f4858ce3cd52d409c98', 'width': 160}]",top_artist,spotify:artist:3wcj11K77LjEY1PkEazffa,"{'href': None, 'total': 9046988}",,,,,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",Burna Boy,77.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m'},https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m,6vWDO969PvNqNYHIOW5v0m,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174247f44069c0bd1781df2f785', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178247f44069c0bd1781df2f785', 'width': 160}]",top_artist,spotify:artist:6vWDO969PvNqNYHIOW5v0m,"{'href': None, 'total': 37633334}",,,,,"['pop', 'r&b']",Beyoncé,86.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/3qfrrrSO7utFdJkM2tvMRb'},https://api.spotify.com/v1/artists/3qfrrrSO7utFdJkM2tvMRb,3qfrrrSO7utFdJkM2tvMRb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8ea16d73c1bdcb00510e4bea', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748ea16d73c1bdcb00510e4bea', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788ea16d73c1bdcb00510e4bea', 'width': 160}]",top_artist,spotify:artist:3qfrrrSO7utFdJkM2tvMRb,"{'href': None, 'total': 924276}",,,,,['gospel'],CeCe Winans,61.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/27WVFBOddxovimxMmBN4fb'},https://api.spotify.com/v1/artists/27WVFBOddxovimxMmBN4fb,27WVFBOddxovimxMmBN4fb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2c85763a14087ebc0ab0147a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742c85763a14087ebc0ab0147a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782c85763a14087ebc0ab0147a', 'width': 160}]",top_artist,spotify:artist:27WVFBOddxovimxMmBN4fb,"{'href': None, 'total': 77701}",,,,,"['dutch r&b', 'indie r&b']",Naomi Sharon,52.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we'},https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we,6M2wZ9GZgrQXHCFfjv46we,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740c68f6c95232e716f0abee8d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780c68f6c95232e716f0abee8d', 'width': 160}]",top_artist,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,"{'href': None, 'total': 43585893}",,,,,"['dance pop', 'pop', 'uk pop']",Dua Lipa,87.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl'},https://api.spotify.com/v1/artists/2Mu5NfyYm8n5iTomuKAEHl,2Mu5NfyYm8n5iTomuKAEHl,"[{'height': 1266, 'url': 'https://i.scdn.co/image/ccb108f19352e88d6e69b1093d75a2be5efa1c99', 'width': 907}, {'height': 893, 'url': 'https://i.scdn.co/image/cd7ce04ab075f3edccefe469d274ca00492bcc07', 'width': 640}, {'height': 279, 'url': 'https://i.scdn.co/image/f91d27d0fb43cfed4855d46a119310055cd30a39', 'width': 200}, {'height': 89, 'url': 'https://i.scdn.co/image/500d9d449b4ad8e8158d5417de875438c16fd9da', 'width': 64}]",top_artist,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,"{'href': None, 'total': 2904222}",,,,,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b']",Ms. Lauryn Hill,72.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/2RP4pPHTXlQpDnO9LvR7Yt'},https://api.spotify.com/v1/artists/2RP4pPHTXlQpDnO9LvR7Yt,2RP4pPHTXlQpDnO9LvR7Yt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8c1b4f6daa33cab6310c0035', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748c1b4f6daa33cab6310c0035', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788c1b4f6daa33cab6310c0035', 'width': 160}]",top_artist,spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,"{'href': None, 'total': 936611}",,,,,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",Lianne La Havas,54.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'},https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744293385d324db8558179afd9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784293385d324db8558179afd9', 'width': 160}]",top_artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,"{'href': None, 'total': 90083880}",,,,,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,93.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/4oDjh8wNW5vDHyFRrDYC4k'},https://api.spotify.com/v1/artists/4oDjh8wNW5vDHyFRrDYC4k,4oDjh8wNW5vDHyFRrDYC4k,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebad385f12e4046922f7441fa7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ad385f12e4046922f7441fa7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ad385f12e4046922f7441fa7', 'width': 160}]",top_artist,spotify:artist:4oDjh8wNW5vDHyFRrDYC4k,"{'href': None, 'total': 715080}",,,,,"['indie soul', 'london rap']",Loyle Carner,62.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk'},https://api.spotify.com/v1/artists/5ZS223C6JyBfXasXxrRqOk,5ZS223C6JyBfXasXxrRqOk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbc7ca5ae34cffbb572660ee3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bc7ca5ae34cffbb572660ee3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bc7ca5ae34cffbb572660ee3', 'width': 160}]",top_artist,spotify:artist:5ZS223C6JyBfXasXxrRqOk,"{'href': None, 'total': 7739829}",,,,,['r&b'],Jhené Aiko,75.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/2dlCuzBPpSIeyY4ZCJBKGS'},https://api.spotify.com/v1/artists/2dlCuzBPpSIeyY4ZCJBKGS,2dlCuzBPpSIeyY4ZCJBKGS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5ed313a9e6ccf898d307c36a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745ed313a9e6ccf898d307c36a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785ed313a9e6ccf898d307c36a', 'width': 160}]",top_artist,spotify:artist:2dlCuzBPpSIeyY4ZCJBKGS,"{'href': None, 'total': 25807}",,,,,['hindi worship'],Bridge Music,43.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/4HzKw8XcD0piJmDrrPRCYk'},https://api.spotify.com/v1/artists/4HzKw8XcD0piJmDrrPRCYk,4HzKw8XcD0piJmDrrPRCYk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7e858a6cb72979b727b5484b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747e858a6cb72979b727b5484b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787e858a6cb72979b727b5484b', 'width': 160}]",top_artist,spotify:artist:4HzKw8XcD0piJmDrrPRCYk,"{'href': None, 'total': 948812}",,,,,"['canadian contemporary r&b', 'canadian hip hop']",Majid Jordan,65.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/artist/6UJ1HBEJnAZ1aVPlJZPf61'},https://api.spotify.com/v1/artists/6UJ1HBEJnAZ1aVPlJZPf61,6UJ1HBEJnAZ1aVPlJZPf61,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb109858ac75d41b973ba9b045', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174109858ac75d41b973ba9b045', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178109858ac75d41b973ba9b045', 'width': 160}]",top_artist,spotify:artist:6UJ1HBEJnAZ1aVPlJZPf61,"{'href': None, 'total': 22423}",,,,,"['canadian contemporary r&b', 'london rap']",Scribz Riley,37.0,,,,,,,,,,,
,{'spotify': 'https://open.spotify.com/track/1whAXVGN8AdfrnoXNIXfJf'},https://api.spotify.com/v1/tracks/1whAXVGN8AdfrnoXNIXfJf,1whAXVGN8AdfrnoXNIXfJf,,top_track,spotify:track:1whAXVGN8AdfrnoXNIXfJf,,,,,,,Truth or Dare,69.0,"{'album_type': 'SINGLE', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE'}, 'href': 'https://api.spotify.com/v1/artists/3SozjO3Lat463tQICI9LcE', 'id': '3SozjO3Lat463tQICI9LcE', 'name': 'Tyla', 'type': 'artist', 'uri': 'spotify:artist:3SozjO3Lat463tQICI9LcE'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'external_urls': {'spotify': 'https://open.spotify.com/album/6cWVXZCgpDJhvFOqB6o0DP'}, 'href': 'https://api.spotify.com/v1/albums/6cWVXZCgpDJhvFOqB6o0DP', 'id': '6cWVXZCgpDJhvFOqB6o0DP', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc9e6203ed1182fe83b98985', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cc9e6203ed1182fe83b98985', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cc9e6203ed1182fe83b98985', 'width': 64}], 'name': 'TYLA', 'release_date': '2023-12-01', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:6cWVXZCgpDJhvFOqB6o0DP'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE'}, 'href': 'https://api.spotify.com/v1/artists/3SozjO3Lat463tQICI9LcE', 'id': '3SozjO3Lat463tQICI9LcE', 'name': 'Tyla', 'type': 'artist', 'uri': 'spotify:artist:3SozjO3Lat463tQICI9LcE'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1.0,190392.0,False,{'isrc': 'USSM12308650'},False,https://p.scdn.co/mp3-preview/e203a699d23035d134e1cc69b0ba442b05f5d99a?cid=0089f53ff9f34344aad5a9c162fe0b1f,2.0,"{'danceability': 0.61, 'energy': 0.599, 'key': 1, 'loudness': -5.752, 'mode': 1, 'speechiness': 0.341, 'acousticness': 0.183, 'instrumentalness': 0.000124, 'liveness': 0.0854, 'valence': 0.805, 'tempo': 154.255, 'type': 'audio_features', 'id': '1whAXVGN8AdfrnoXNIXfJf', 'uri': 'spotify:track:1whAXVGN8AdfrnoXNIXfJf', 'track_href': 'https://api.spotify.com/v1/tracks/1whAXVGN8AdfrnoXNIXfJf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1whAXVGN8AdfrnoXNIXfJf', 'duration_ms': 190393, 'time_signature': 5}"
,{'spotify': 'https://open.spotify.com/track/0nBSRIzgxIb08xXgiEBZWi'},https://api.spotify.com/v1/tracks/0nBSRIzgxIb08xXgiEBZWi,0nBSRIzgxIb08xXgiEBZWi,,top_track,spotify:track:0nBSRIzgxIb08xXgiEBZWi,,,,,,,wn up,20.0,"{'album_type': 'SINGLE', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KnhnL8zuqLhIhGk601fsb'}, 'href': 'https://api.spotify.com/v1/artists/2KnhnL8zuqLhIhGk601fsb', 'id': '2KnhnL8zuqLhIhGk601fsb', 'name': 'kwn', 'type': 'artist', 'uri': 'spotify:artist:2KnhnL8zuqLhIhGk601fsb'}], 'available_markets': ['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK'], 'external_urls': {'spotify': 'https://open.spotify.com/album/4RVscQW0BIGHH8T6VdknFl'}, 'href': 'https://api.spotify.com/v1/albums/4RVscQW0BIGHH8T6VdknFl', 'id': '4RVscQW0BIGHH8T6VdknFl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cf7564c89cb56922c1a37c96', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cf7564c89cb56922c1a37c96', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cf7564c89cb56922c1a37c96', 'width': 64}], 'name': 'wn up', 'release_date': '2023-11-29', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:4RVscQW0BIGHH8T6VdknFl'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KnhnL8zuqLhIhGk601fsb'}, 'href': 'https://api.spotify.com/v1/artists/2KnhnL8zuqLhIhGk601fsb', 'id': '2KnhnL8zuqLhIhGk601fsb', 'name': 'kwn', 'type': 'artist', 'uri': 'spotify:artist:2KnhnL8zuqLhIhGk601fsb'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'PR', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']",1.0,203669.0,True,{'isrc': 'GBARL2301635'},False,https://p.scdn.co/mp3-preview/86860189b729a9cfa6f2d6f7cc84064586a96893?cid=0089f53ff9f34344aad5a9c162fe0b1f,1.0,"{'danceability': 0.781, 'energy': 0.513, 'key': 1, 'loudness': -11.728, 'mode': 1, 'speechiness': 0.215, 'acousticness': 0.359, 'instrumentalness': 0.0011, 'liveness': 0.0935, 'valence': 0.366, 'tempo': 109.018, 'type': 'audio_features', 'id': '0nBSRIzgxIb08xXgiEBZWi', 'uri': 'spotify:track:0nBSRIzgxIb08xXgiEBZWi', 'track_href': 'https://api.spotify.com/v1/tracks/0nBSRIzgxIb08xXgiEBZWi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nBSRIzgxIb08xXgiEBZWi', 'duration_ms': 203670, 'time_signature': 4}"
